frame_index,timestamp,elapsed_ms,num_poses_detected
288,2026-03-20T01:09:59.902,49.346,1
289,2026-03-20T01:09:59.957,50.285,1
290,2026-03-20T01:10:00.011,49.789,1
291,2026-03-20T01:10:00.068,52.877,1
292,2026-03-20T01:10:00.125,51.879,1
293,2026-03-20T01:10:00.181,51.565,1
294,2026-03-20T01:10:00.236,51.312,1
295,2026-03-20T01:10:00.293,52.557,1
296,2026-03-20T01:10:00.348,50.999,1
297,2026-03-20T01:10:00.404,51.494,1
298,2026-03-20T01:10:00.460,51.009,1
299,2026-03-20T01:10:00.514,50.545,1
300,2026-03-20T01:10:00.570,51.004,1
301,2026-03-20T01:10:00.627,52.630,1
302,2026-03-20T01:10:00.683,51.557,1
303,2026-03-20T01:10:00.738,50.662,1
304,2026-03-20T01:10:00.794,51.474,1
305,2026-03-20T01:10:00.848,50.575,1
306,2026-03-20T01:10:00.904,50.729,1
307,2026-03-20T01:10:00.958,50.608,1
308,2026-03-20T01:10:01.013,50.788,1
309,2026-03-20T01:10:01.070,51.818,1
310,2026-03-20T01:10:01.127,52.396,1
311,2026-03-20T01:10:01.183,51.920,1
312,2026-03-20T01:10:01.239,51.800,1
313,2026-03-20T01:10:01.295,51.732,1
314,2026-03-20T01:10:01.353,53.247,1
315,2026-03-20T01:10:01.410,52.743,1
316,2026-03-20T01:10:01.464,49.934,1
317,2026-03-20T01:10:01.519,50.250,1
318,2026-03-20T01:10:01.576,53.007,1
319,2026-03-20T01:10:01.633,52.444,1
320,2026-03-20T01:10:01.689,51.482,1
321,2026-03-20T01:10:01.744,51.043,1
322,2026-03-20T01:10:01.802,53.160,1
323,2026-03-20T01:10:01.858,51.930,1
324,2026-03-20T01:10:01.914,51.670,1
325,2026-03-20T01:10:01.971,51.850,1
326,2026-03-20T01:10:02.026,50.528,1
327,2026-03-20T01:10:02.081,51.439,1
328,2026-03-20T01:10:02.138,52.390,1
329,2026-03-20T01:10:02.195,51.979,1
330,2026-03-20T01:10:02.251,51.700,1
331,2026-03-20T01:10:02.307,51.906,1
332,2026-03-20T01:10:02.363,50.954,1
333,2026-03-20T01:10:02.419,52.094,1
334,2026-03-20T01:10:02.474,50.583,1
335,2026-03-20T01:10:02.529,50.745,1
336,2026-03-20T01:10:02.584,50.567,1
337,2026-03-20T01:10:02.638,49.495,1
338,2026-03-20T01:10:02.691,49.246,1
339,2026-03-20T01:10:02.745,49.297,1
340,2026-03-20T01:10:02.799,49.705,1
341,2026-03-20T01:10:02.853,49.230,1
342,2026-03-20T01:10:02.908,50.914,1
343,2026-03-20T01:10:02.963,50.649,1
344,2026-03-20T01:10:03.020,52.559,1
345,2026-03-20T01:10:03.078,52.689,1
346,2026-03-20T01:10:03.133,50.952,1
347,2026-03-20T01:10:03.188,50.365,1
348,2026-03-20T01:10:03.243,51.201,1
349,2026-03-20T01:10:03.298,50.407,1
350,2026-03-20T01:10:03.352,49.834,1
351,2026-03-20T01:10:03.407,50.251,1
352,2026-03-20T01:10:03.460,49.174,1
353,2026-03-20T01:10:03.516,51.003,1
354,2026-03-20T01:10:03.572,51.622,1
355,2026-03-20T01:10:03.629,53.358,1
356,2026-03-20T01:10:03.685,51.471,1
357,2026-03-20T01:10:03.741,51.363,1
358,2026-03-20T01:10:03.798,52.607,1
359,2026-03-20T01:10:03.855,52.188,1
360,2026-03-20T01:10:03.911,51.581,1
361,2026-03-20T01:10:03.966,50.865,1
362,2026-03-20T01:10:04.022,51.210,1
363,2026-03-20T01:10:04.078,52.082,1
364,2026-03-20T01:10:04.135,51.923,1
365,2026-03-20T01:10:04.190,51.441,1
366,2026-03-20T01:10:04.247,51.770,1
367,2026-03-20T01:10:04.302,51.085,1
368,2026-03-20T01:10:04.357,50.936,1
369,2026-03-20T01:10:04.414,51.816,1
370,2026-03-20T01:10:04.470,51.432,1
371,2026-03-20T01:10:04.525,51.469,1
372,2026-03-20T01:10:04.583,52.780,1
373,2026-03-20T01:10:04.640,52.333,1
374,2026-03-20T01:10:04.696,51.465,1
375,2026-03-20T01:10:04.752,51.942,1
376,2026-03-20T01:10:04.810,52.839,1
377,2026-03-20T01:10:04.865,50.998,1
378,2026-03-20T01:10:04.920,50.647,1
379,2026-03-20T01:10:04.975,50.324,1
380,2026-03-20T01:10:05.030,50.648,1
381,2026-03-20T01:10:05.085,50.280,1
382,2026-03-20T01:10:05.141,51.806,1
383,2026-03-20T01:10:05.196,50.921,1
384,2026-03-20T01:10:05.256,55.860,1
385,2026-03-20T01:10:05.312,51.863,1
386,2026-03-20T01:10:05.368,51.086,1
387,2026-03-20T01:10:05.424,51.550,1
388,2026-03-20T01:10:05.480,51.915,1
389,2026-03-20T01:10:05.534,49.535,1
390,2026-03-20T01:10:05.589,50.813,1
391,2026-03-20T01:10:05.651,57.323,1
392,2026-03-20T01:10:05.707,51.306,1
393,2026-03-20T01:10:05.761,50.328,1
